key,name,tilt_deg,vinf_mps,family,score,classification,front_collective_rpm,rear_collective_rpm,delta_f_deg,delta_a_deg,delta_e_deg,delta_r_deg,theta_deg,u_mps,w_mps,alpha_deg,linearization_available,linearization_latest_file
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_700,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,788.362755279061,700,1.99164124834547,NaN,-5.97718224567267,NaN,-0.0168996436066958,69.9999969550678,-0.0206468093350522,-0.0168996436066077,1,
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_200,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.783291161633,200,2.32412356296551,NaN,-4.59051192777104,NaN,-0.00340026825965351,69.9999998767321,-0.0041542113583023,-0.00340026825965351,1,
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_300,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.052968126459,300,2.27803680910192,NaN,-4.75234294468954,NaN,0.000475371308603617,70.0000000027051,0.000580775615322977,0.000475371308572436,1,
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_400,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,793.039837803038,400,2.24309495339903,NaN,-4.9489617057149,NaN,-0.0115878037835324,69.9999985698958,-0.0141571729318708,-0.0115878037763619,1,
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_500,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,791.734372101285,500,2.18156852920399,NaN,-5.21854900649257,NaN,-0.0172852302634965,69.9999968145193,-0.0211178922792005,-0.0172852302594882,1,
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_600,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,790.196265587109,600,2.07964951877637,NaN,-5.57836768075668,NaN,-0.00839415118996618,69.9999992487757,-0.0102553902961221,-0.00839415119041592,1,
tilt_85__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_70__rear_700,85,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,788.362755279061,700,1.99164124834547,NaN,-5.97718224567267,NaN,-0.0168996436066958,69.9999969550678,-0.0206468093350522,-0.0168996436066077,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_700,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.338082609814,700,0.326371152255212,NaN,-5.54184411559993,NaN,-0.00386508161112268,74.9999998294053,-0.00505937999386589,-0.00386508161094784,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_200,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,805.158563583032,200,0.615999480669563,NaN,-4.2949415572245,NaN,0.00413392154273518,74.9999998048734,0.00541129064101997,0.004133921542903,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_300,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,804.277131764581,300,0.584116753135424,NaN,-4.43296120380172,NaN,0.00306928816998241,74.9999998924848,0.00401768881736535,0.00306928816988989,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_400,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,803.040130885677,400,0.541713365877838,NaN,-4.62396718646749,NaN,0.000261718741019437,75.0000000658792,0.000342589029651083,0.000261718739854812,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_500,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,801.533903872895,500,0.466834470042217,NaN,-4.8896675379661,NaN,0.00863451825911937,74.99999915935,0.0113025579127342,0.00863451824610755,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_600,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,799.573823105142,600,0.409318885333886,NaN,-5.18075036385816,NaN,-0.00115619906773718,74.9999999847188,-0.00151346104042859,-0.00115619906773246,1,
tilt_85__vinf_75__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_85__V_75__rear_700,85,75,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.338082609814,700,0.326371152255212,NaN,-5.54184411559993,NaN,-0.00386508161112268,74.9999998294053,-0.00505937999386589,-0.00386508161094784,1,
tilt_87p5__vinf_55__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_nudged_parent_history_512,ReferenceLineScored_Tilt87p5_V55,87.5,55,front_rear_free_flap_elevator,6.22305143363497e-08,exact_trim,823.096091470951,126.575317253496,10.7348798575372,0,-7.06497707912706,0,-0.0176778387194655,54.9999974046815,-0.0169695067640777,-0.0176778387823264,1,
tilt_87p5__vinf_57p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_514,ReferenceLineScored_Tilt87p5_V57p5,87.5,57.5,front_rear_free_flap_elevator,8.54013986040195e-07,exact_trim,807.263131674858,123.683243074475,9.07067063780826,0,-6.42498587235811,0,-0.050081950827203,57.4999780338002,-0.0502604525208271,-0.0500819508272046,1,
tilt_87p5__vinf_60__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_514,ReferenceLineScored_Tilt87p5_V60,87.5,60,front_rear_free_flap_elevator,6.7826814617721e-09,exact_trim,791.512690812837,100.000000005443,7.2951520771254,0,-6.01137984665218,0,-0.00598528967274605,59.9999996726322,-0.00626778067725994,-0.0059852896728957,1,
tilt_87p5__vinf_62p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_518,ReferenceLineScored_Tilt87p5_V62p5,87.5,62.5,front_rear_free_flap_elevator,3.28144449477446e-12,exact_trim,787.351965524434,100.009469711814,5.89799880051148,0,-5.57663256981627,0,-0.0102666601773027,62.4999989966251,-0.0111991888949017,-0.0102666601773027,1,
tilt_87p5__vinf_65__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_518,ReferenceLineScored_Tilt87p5_V65,87.5,65,front_rear_free_flap_elevator,1.49626127848589e-10,exact_trim,786.39423660665,100,4.59868011543702,0,-5.21539050186869,0,5.14186286724612e-05,64.9999999999739,5.83325838676517e-05,5.14186286724584e-05,1,
tilt_87p5__vinf_67p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_entry_referencelinescored_tilt87p5_v65,ReferenceLineScored_Tilt87p5_V67p5,87.5,67.5,front_rear_free_flap_elevator,1.07334891090861e-07,exact_trim,787.163247090782,100.001941369289,2.56083985594092,0,-5.7802417016128,0,0.522342376863794,67.4971950512053,0.615361594084111,0.522342378860376,1,
tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt87p5_R450_front_rear_free_flap_elevator,87.5,70,front_rear_free_flap_elevator,1.84956458056341e-11,exact_trim,793.196989101574,450.023826344716,2.25277715481186,NaN,-5.22859536441373,NaN,0.014048871260433,NaN,NaN,NaN,1,
tilt_87p5__vinf_70__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_525,ReferenceLineScored_Tilt87p5_V70,87.5,70,front_rear_free_flap_elevator,2.58012070448636e-12,exact_trim,795.986982836676,100.004962126547,2.43296270521816,0,-4.60415173394216,0,-0.00211165844039939,69.9999999524583,-0.00257987747179022,-0.00211165844039893,1,
tilt_87p5__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt87p5_R450_rear_fixed_flap_elevator,87.5,70,rear_fixed_flap_elevator,1.95325973990869e-11,exact_trim,793.195987413059,450,2.2566359385011,NaN,-5.22464633496784,NaN,0.011778700705766,NaN,NaN,NaN,1,
tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V72p5_Tilt87p5_R550_front_rear_free_flap_elevator,87.5,72.5,front_rear_free_flap_elevator,1.68992477665626e-07,exact_trim,797.266637611171,550.315778788416,1.33556994699243,NaN,-5.25248035395776,NaN,-0.0138271134067181,NaN,NaN,NaN,1,
tilt_87p5__vinf_72p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_532,ReferenceLineScored_Tilt87p5_V72p5,87.5,72.5,front_rear_free_flap_elevator,5.02120856923555e-07,exact_trim,802.729587126293,100.00000299744,1.51267225278003,0,-4.41208562026513,0,0.0068355348920924,72.4999994843656,0.00864943775604119,0.00683553489318215,1,
tilt_87p5__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V72p5_Tilt87p5_R550_rear_fixed_flap_elevator,87.5,72.5,rear_fixed_flap_elevator,1.67956544510845e-07,exact_trim,797.273180317383,550,1.33576134218224,NaN,-5.25150189868198,NaN,-0.0137915481067135,NaN,NaN,NaN,1,
tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V75_Tilt87p5_R550_front_rear_free_flap_elevator,87.5,75,front_rear_free_flap_elevator,6.66637862536915e-08,exact_trim,801.507356351243,550.338630902552,0.560431429767485,NaN,-5.06633685712618,NaN,-0.0230238397148623,NaN,NaN,NaN,1,
tilt_87p5__vinf_75__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_parent_history_532,ReferenceLineScored_Tilt87p5_V75,87.5,75,front_rear_free_flap_elevator,6.58121274432281e-11,exact_trim,806.792258013322,100.039484539958,0.720672241118731,0,-4.28622061765753,0,-0.000593169187918799,74.9999999959809,-0.000776456651278387,-0.000593169187918764,1,
tilt_87p5__vinf_75__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V75_Tilt87p5_R550_rear_fixed_flap_elevator,87.5,75,rear_fixed_flap_elevator,6.54104764347999e-08,exact_trim,801.513090533525,550,0.560888166036092,NaN,-5.06509397209741,NaN,-0.0231442433594788,NaN,NaN,NaN,1,
tilt_90__vinf_55__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_55__rear_100,90,55,cruise_flap_elevator_rear_fixed,NaN,exact_trim,828.879419070453,100,11.118958740148,NaN,-6.97947332837626,NaN,-0.156640181638434,54.9997944613429,-0.150363592771898,-0.156640181638674,1,
tilt_90__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_60__rear_600,90,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,786.21435624474,600,7.15019822075827,NaN,-7.66373838641473,NaN,-0.071989155444279,59.9999526402342,-0.0753868474588702,-0.0719891554441698,1,
tilt_90__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_60__rear_200,90,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.638429228954,200,7.51457541771772,NaN,-6.15275851339989,NaN,-0.0825918166719038,59.9999376624208,-0.086489918211564,-0.0825918166690927,1,
tilt_90__vinf_60__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_60__rear_600,90,60,cruise_flap_elevator_rear_fixed,NaN,exact_trim,786.21435624474,600,7.15019822075827,NaN,-7.66373838641473,NaN,-0.071989155444279,59.9999526402342,-0.0753868474588702,-0.0719891554441698,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_700,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,779.113447872605,700,4.23577089690653,NaN,-7.0997325741176,NaN,0.00712226363157098,64.9999995347203,0.00807995177864465,0.00712226363869055,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_200,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,788.026372228857,200,4.70240099805134,NaN,-5.41304812025198,NaN,-0.0179385473058449,64.9999968143283,-0.0203506360410922,-0.0179385473016794,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_300,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,786.917158702436,300,4.62400740160029,NaN,-5.62747088906876,NaN,0.000583649745859341,64.999999997433,0.000662129627995385,0.000583649741152136,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_400,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,785.525133973671,400,4.5580316084036,NaN,-5.88314205754082,NaN,0.000570105909283736,64.9999999967882,0.000646764638123622,0.00057010590928304,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_500,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,783.680150456541,500,4.43088116636012,NaN,-6.25542443040005,NaN,0.0256367939261514,64.9999934932299,0.0290840191678605,0.0256367939261573,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_600,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,781.61225633762,600,4.37446602088286,NaN,-6.60844619043496,NaN,-0.00241012447960771,64.999999942514,-0.00273419949004698,-0.00241012447957944,1,
tilt_90__vinf_65__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_65__rear_700,90,65,cruise_flap_elevator_rear_fixed,NaN,exact_trim,779.113447872605,700,4.23577089690653,NaN,-7.0997325741176,NaN,0.00712226363157098,64.9999995347203,0.00807995177864465,0.00712226363869055,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_700,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,790.687145100266,700,2.13719467903036,NaN,-6.21555899710478,NaN,-0.00108534709861336,69.9999999874482,-0.00132600162776648,-0.00108534709861475,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_200,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,797.101689789001,200,2.5093279833658,NaN,-4.78956242607962,NaN,-0.00948342258810177,69.9999990411342,-0.0115861863435136,-0.00948342258809456,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_300,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,796.421057885125,300,2.53134423592301,NaN,-4.8817781472609,NaN,-0.0460516715960778,69.9999773893583,-0.056262724603054,-0.0460516715820964,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_400,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,795.372368864712,400,2.50481581738057,NaN,-5.06894803254591,NaN,-0.0633439009697152,69.9999572244894,-0.0773891580761233,-0.0633439005838203,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_500,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,794.018467208004,500,2.36593791678618,NaN,-5.41549617736774,NaN,-0.0236641026934507,69.9999940298779,-0.0289111546197507,-0.0236641026807163,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_600,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,792.455288088042,600,2.26318702927264,NaN,-5.77998680108458,NaN,-0.0145479526953222,69.999997743564,-0.0177736769844286,-0.0145479526939795,1,
tilt_90__vinf_70__family_cruise_flap_elevator_rear_fixed__source_transition_trim_map__seed_none,FE_tilt_90__V_70__rear_700,90,70,cruise_flap_elevator_rear_fixed,NaN,exact_trim,790.687145100266,700,2.13719467903036,NaN,-6.21555899710478,NaN,-0.00108534709861336,69.9999999874482,-0.00132600162776648,-0.00108534709861475,1,
tilt_90__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt90_R650_front_rear_free_flap_elevator,90,70,front_rear_free_flap_elevator,1.82433726722589e-11,exact_trim,791.49101238239,652.187747584629,2.23648429568793,NaN,-5.9617559825975,NaN,-0.0294233178464062,NaN,NaN,NaN,1,
tilt_90__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt90_R450_front_rear_free_flap_elevator,90,70,front_rear_free_flap_elevator,3.94704649885496e-11,exact_trim,794.735074032392,448.741829526151,2.29867952605653,NaN,-5.37209400184037,NaN,0.0389881339454822,NaN,NaN,NaN,1,
tilt_90__vinf_70__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt90_R650_front_rear_free_flap_elevator,90,70,front_rear_free_flap_elevator,1.82433726722589e-11,exact_trim,791.49101238239,652.187747584629,2.23648429568793,NaN,-5.9617559825975,NaN,-0.0294233178464062,NaN,NaN,NaN,1,
tilt_90__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt90_R650_rear_fixed_flap_elevator,90,70,rear_fixed_flap_elevator,1.18935257962713e-11,exact_trim,791.554539656318,650,2.2254514640424,NaN,-5.96621763866342,NaN,-0.0215679821678117,NaN,NaN,NaN,1,
tilt_90__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt90_R450_rear_fixed_flap_elevator,90,70,rear_fixed_flap_elevator,2.48654175715567e-11,exact_trim,794.718641575978,450,2.30414385418219,NaN,-5.36916039165725,NaN,0.0352264013754535,NaN,NaN,NaN,1,
tilt_90__vinf_70__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V70_Tilt90_R650_rear_fixed_flap_elevator,90,70,rear_fixed_flap_elevator,1.18935257962713e-11,exact_trim,791.554539656318,650,2.2254514640424,NaN,-5.96621763866342,NaN,-0.0215679821678117,NaN,NaN,NaN,1,
tilt_90__vinf_72p5__family_front_rear_free_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V72p5_Tilt90_R550_front_rear_free_flap_elevator,90,72.5,front_rear_free_flap_elevator,4.05476899842421e-13,exact_trim,798.930038395275,551.250781150098,1.53907796943858,NaN,-5.21983431689573,NaN,-0.0868233819898157,NaN,NaN,NaN,1,
tilt_90__vinf_72p5__family_front_rear_free_flap_elevator__source_transition_trim_rearon_connector_forever__seed_nudged_parent_history_557,ReferenceLineScored_Tilt90_V72p5,90,72.5,front_rear_free_flap_elevator,3.07830036425537e-07,exact_trim,804.600773987882,128.50390721517,1.60647256505078,0,-4.50327356033354,0,-0.00317235126523537,72.4999999341322,-0.00401417815897427,-0.00317235126478277,1,
tilt_90__vinf_72p5__family_rear_fixed_flap_elevator__source_rear_on_cruise_anchor__seed_none,RearOnAnchor_V72p5_Tilt90_R550_rear_fixed_flap_elevator,90,72.5,rear_fixed_flap_elevator,7.63985364251057e-13,exact_trim,798.982389768051,550,1.52891943779432,NaN,-5.22682950562214,NaN,-0.0802413408577298,NaN,NaN,NaN,1,
tilt_90__vinf_72p5__family_rear_fixed_flap_elevator__source_transition_trim_rearon_forever_scored__seed_nudged_parent_history_557,ReferenceLineScored_Tilt90_V72p5,90,72.5,rear_fixed_flap_elevator,6.4749425647501e-07,exact_trim,804.636895302695,120.714285714286,1.60974291011662,0,-4.49562714934443,0,-0.0042678273085664,72.4999998209759,-0.00540035377515782,-0.00426782730187407,1,
